9.6543916978735e-07,-2.64455435704811e-07,-7.66078576547119e-08,-4.0556388450989e-08,-4.29044813581419e-08,-1.53183417352853e-08,-1.37649071189739e-08,-2.4638290254518e-09,-1.39473723250172e-08,-6.06905329576627e-09,3.5474705213913e-09,-8.65265542477812e-09,9.19738543862356e-10,-1.85367377813495e-09,-1.59932483561024e-08,2.98798915903843e-07,-4.64125329987748e-08,2.71965561615952e-10,1.00250914138734e-08,7.65598775846895e-09,-7.3941160894329e-09,1.1789822282178e-08,-8.20611088090533e-09,6.96986948176165e-09,-1.15548351701636e-09,9.65307746926321e-09,1.33663972968534e-08,3.00737955178677e-11,-6.85650210457066e-09,1.78693846240966e-07,-2.3102220134184e-08,-8.56418865114151e-09,-1.30015839780551e-08,1.33300296779661e-09,5.37219242344351e-09,5.01105372353047e-09,-3.3898083771181e-09,-1.93805513513321e-09,-9.29986344134551e-10,-4.0157523339557e-09,5.40675354385174e-09,2.10888830352217e-09,1.36890921129701e-07,-4.7125280658501e-08,-4.62643327790482e-09,-6.3983178144535e-09,5.08809846758838e-09,-6.47801911035476e-09,2.56275667338856e-09,-6.72419799571391e-09,-5.65659002148519e-09,2.81811754256066e-10,-7.50663553881237e-09,1.40824900757264e-09,1.20035203421144e-07,-1.6658093471266e-08,-2.76671043929169e-09,-1.2664056476838e-08,7.11870808619751e-09,-9.06080282212566e-09,2.5169481919971e-10,8.17204711002567e-09,-8.91902174203628e-09,1.66863591273179e-09,2.32575591279977e-09,7.74324781826578e-08,-3.35410316574957e-08,1.380405516986e-09,2.4833616748208e-09,-5.80533306528416e-09,4.5209102263694e-09,-2.48042352610764e-09,2.01123496364852e-09,4.69189142338517e-09,-6.2275737790725e-09,1.20705472679315e-07,-3.7525553672596e-08,-9.66592074896048e-09,5.06586926857423e-09,-1.19878837761641e-08,-1.49112744031122e-09,-1.6932688522205e-09,-1.08769627583958e-08,2.85740110484185e-09,8.59645169914211e-08,-2.7092765630075e-08,-4.39568491062266e-09,-5.49941384165496e-09,-1.54587896447636e-09,2.4980829680324e-09,4.7431188517688e-09,4.39845106150924e-09,8.7445719482975e-08,-3.93771076941949e-08,5.27665057471248e-09,4.70536651712846e-09,-5.33443216684062e-09,-7.04624553697924e-09,2.61239358442593e-09,8.53062450988789e-08,-1.80598739412274e-08,-1.88011181304306e-08,2.55619876369238e-09,-2.76754720970067e-09,-5.73465648124114e-09,7.09977303012303e-08,-2.92896494628617e-08,2.23175861004114e-09,-1.80433118835179e-09,-1.21280018267278e-08,7.12567269154686e-08,-2.42225101553355e-08,2.44815992630278e-09,8.46957388853912e-09,5.92947580683157e-08,-1.95225394872181e-08,-5.30522341123686e-09,6.03163206233149e-08,-1.18594831858698e-08,8.23715554749587e-08
-2.64455435704811e-07,3.60771963237901e-07,-6.56590015247671e-08,-5.01425208572243e-09,7.42012519375322e-09,5.70534289736869e-09,-9.59754147706103e-09,1.14880868443907e-08,-8.65799722353134e-09,6.8499546160594e-09,-2.38932987268254e-09,1.00057736428532e-08,1.34354947106934e-08,-5.93647498834497e-10,-7.28997034052747e-09,-2.79357674406147e-07,8.96419891099554e-09,1.16298722433575e-08,-1.25365828576482e-08,-5.22940680135662e-09,1.47457842471334e-09,-8.63715496941257e-09,-8.54251577316723e-11,-3.58078803398294e-10,5.65179575930339e-09,-6.45792877496656e-09,-1.31628117867957e-08,-5.25344769763379e-11,2.56225617064591e-09,-3.42036774538043e-08,1.43767950457352e-08,1.10990390973722e-08,1.00072430577627e-08,-5.63185993684864e-09,2.09374428627855e-09,2.86284324921295e-10,2.1528879630813e-09,-2.41738013894682e-09,-2.96452161708144e-09,5.22426747709141e-09,-1.335762560012e-09,6.02171115485688e-09,-5.89548542053247e-08,2.58209448077114e-08,2.01098804839354e-09,1.59638240219277e-09,-1.89309272882808e-09,2.67011194113699e-09,1.05892576039059e-09,6.66080014164298e-09,2.82929519739307e-09,-3.47949190551518e-09,5.99456302736962e-09,-5.33312269814568e-09,-5.25226588807325e-08,1.3595916136489e-08,3.68534841829897e-09,4.12810815282944e-09,-2.82659019800086e-09,4.02314669414395e-09,2.01473005708701e-09,-6.58282676126274e-09,4.4304288957682e-09,-3.53418595780047e-09,-6.16801697666647e-10,-3.14570417190592e-08,1.1098103192185e-08,-1.13588875418175e-09,8.51391643998331e-10,1.04661841738705e-10,-1.03047449729484e-09,-1.2554212438134e-09,4.11229797340092e-11,-4.12503282135747e-09,4.66531331990585e-09,-4.99611098739379e-08,2.15429152047187e-08,7.81384441975803e-10,-4.44354003411466e-09,6.91330295149189e-09,5.86547261525211e-09,-6.52004872026646e-10,2.19916694808659e-09,2.27096373288273e-09,-3.746248629359e-08,9.1167999101054e-09,2.59992634219045e-09,1.06629939198057e-09,-5.31918751543793e-10,-4.24955358643308e-09,1.20701514696897e-09,-3.01091864776536e-09,-2.65391563236368e-08,8.89295639523432e-09,2.69876317636922e-09,-5.34871890089795e-09,5.92585949871568e-09,-2.09572202150492e-11,1.27505070518721e-09,-2.4364851147367e-08,6.10881012591425e-09,5.84183366424349e-09,-3.84092088795856e-11,-9.88314824632428e-10,7.23409010688806e-10,-3.5937275432663e-08,6.93777419677303e-09,-1.21090757186135e-09,6.26904434549054e-10,5.55440270329429e-09,-1.75161541062237e-08,4.55731330950516e-09,2.47500226575177e-10,-2.4269888081265e-09,-2.36903970237907e-08,9.7621864355911e-09,9.84295647324334e-10,-1.89466520534148e-08,1.3882164807409e-09,-2.90479623242889e-08
-7.66078576547119e-08,-6.56590015247671e-08,2.48395103081891e-07,-4.30670553626762e-08,-1.34333280440986e-08,-1.65529150499291e-08,-6.43675825428715e-10,4.1906918184219e-09,5.24030139551395e-09,-3.19742006015756e-09,-2.44987903498875e-09,-2.5902954950903e-09,-3.41382504755662e-09,6.66049945118818e-09,1.82491740629016e-09,1.86164357864921e-08,-5.36819671550796e-08,1.91414765975345e-08,1.21618318850385e-08,1.07785720052653e-08,-5.28684365907522e-09,2.37655088599713e-09,1.92909356602528e-10,2.09408626583247e-09,-2.37807794283553e-09,-2.50851927709985e-09,5.07380561593838e-09,-1.70706053583468e-09,6.06245696097492e-09,-6.8695613535595e-08,-1.57054358887098e-08,-1.25968918045468e-08,4.86332189543154e-09,-5.40869894764454e-09,-4.19073708569533e-09,-6.57536904106191e-09,-5.87937564728416e-09,8.38830714501845e-09,9.59520236597275e-09,-1.17264328590907e-08,-2.76900177515256e-09,-1.23445999405629e-09,3.65910191506361e-09,-6.38286713377649e-09,-1.95529094476606e-09,4.9524603679104e-09,-2.88602490087357e-10,1.05491578913072e-09,6.44186523390684e-09,-7.05474379745415e-09,-1.89415531691768e-09,5.15336128678979e-09,-5.19813847072486e-09,1.78098331322127e-09,1.02298882567855e-08,7.85663223965826e-10,4.27488732985379e-10,-6.56142157778471e-09,5.08485232836543e-09,-1.1841923406026e-10,-6.73841992037325e-09,3.06213009780307e-09,1.35950569933745e-09,7.85874264346912e-10,1.36323370298496e-09,4.90904846611279e-11,1.4643229910261e-09,1.1267110025831e-09,-1.92067863227008e-09,-1.11416355074768e-09,1.25291726262195e-09,-9.43762772172258e-10,4.51479800509991e-09,2.88200158473052e-09,-6.21015813450976e-09,-1.27993185340744e-10,-2.22310285086443e-09,1.16016472005928e-09,1.05385326385412e-09,4.20882203656119e-10,-6.93298837046949e-09,1.97872961209594e-09,1.48001702280914e-09,-3.22593234977313e-09,3.07479893768728e-09,-9.6364825474112e-10,2.6424440362387e-09,-3.73990477991473e-10,5.97720992274883e-09,-4.50291556451790e-09,-1.11927365242754e-09,2.95944264287145e-09,3.44303865703832e-10,3.18929235038150e-09,-2.74116702672170e-10,1.9408029794048e-10,-1.36756889017884e-09,2.3303578946403e-09,-2.5555244724887e-09,-7.85577456306347e-09,-3.86287773425034e-09,8.84827695362738e-09,-6.04557279606095e-09,-6.45906220916604e-10,7.59532926619319e-09,1.21214482215514e-08,-7.15528533354264e-09,5.1239267620585e-09,3.34452790728382e-10,-7.63997944437188e-09,-1.31064803118797e-08,1.21803579754105e-08,-4.26328228745171e-09,3.255339009229e-09,-9.47003971295595e-09,-6.36332111099275e-10,3.67887616238458e-09,-5.3016731284543e-09,6.79219302796015e-09,-1.26477552746405e-08
-4.0556388450989e-08,-5.01425208572243e-09,-4.30670553626762e-08,2.04454923357586e-07,-6.41032133610374e-08,-8.34860566779059e-09,-9.87031091991273e-09,4.52534959934092e-09,-1.06952209443935e-08,2.15707302706048e-09,-6.11441828121446e-09,-6.23672116846554e-09,1.41522048929783e-10,-8.99457981202555e-09,8.56247684185096e-10,1.49150569172283e-08,1.89445461730164e-08,-7.6592246059715e-08,3.01312519207927e-08,2.91326599821196e-09,2.42613414018145e-09,-1.75688997063107e-09,3.74680300215159e-09,1.16013466881439e-09,6.46490855468947e-09,2.99024777140843e-09,-3.44107085627358e-09,6.36007978708788e-09,-5.2037765914807e-09,-1.20422781610711e-08,-2.05512880101665e-09,-5.25292475234531e-09,-1.7844405693906e-09,5.15317446011708e-09,-2.82721353606184e-10,1.38011297834007e-09,6.47842012951082e-09,-7.1165799521011e-09,-1.90178191224207e-09,5.18257262241618e-09,-5.04710056954321e-09,1.81383183563276e-09,-2.62528159453624e-08,-8.36106243771429e-09,-4.35556727091399e-09,7.09678737062045e-10,-6.25758245336474e-09,2.32184329182917e-09,-7.0665859940323e-09,7.35902566207818e-09,-4.49484498616366e-09,-4.65146209574997e-09,4.43999864688142e-09,-6.4000169211047e-09,1.14265921207931e-08,8.75117251168630e-09,1.75069124395884e-10,4.35635961268912e-09,-7.60180096899677e-10,-7.48793383616661e-10,4.33112189577441e-10,-7.97322555309605e-11,2.46242142577308e-09,-8.89350585956297e-11,1.88058244873633e-09,-4.17108227139429e-09,4.55046426172152e-09,-3.51537225616262e-09,-1.28431568812964e-09,-8.00693762575334e-10,-3.0982455549198e-10,4.38345322071616e-09,-5.0156005831339e-10,-3.18417089087619e-09,2.58971192352977e-09,-1.2589691136628e-08,1.10331348771169e-08,-5.86351352880071e-09,-9.98422335566656e-10,-2.28250856051066e-09,5.69103152817776e-09,-3.23537903110617e-09,6.00912771775077e-09,-1.13616730544219e-09,-7.82842943046409e-09,3.7408607284135e-09,-3.39285407008202e-10,-2.39632011355253e-09,-3.60027346833914e-09,5.30790257913765e-09,-2.81970181852954e-09,2.80426852296201e-10,4.86158738798398e-09,6.03521654751832e-10,-2.78255475438086e-09,1.02899363524889e-10,-1.58377703010197e-09,4.38854718133792e-10,-1.8427276902852e-09,-4.19084213456054e-09,3.68145510670871e-09,-2.27692458073942e-09,1.43427235669469e-10,3.37888658274049e-09,-9.67280260865102e-10,-1.0107737274789e-09,7.40302611107816e-09,-1.77730028905436e-09,7.72788408222233e-10,1.92446591208049e-09,-1.83524891463014e-09,9.17150789579735e-10,-2.03104861642823e-09,-4.24338161960342e-09,1.03067607137932e-08,-2.48190676221865e-09,-4.98247102203911e-09,4.98875366083951e-10,3.57534702706253e-09,7.03602731232442e-09
-4.29044813581419e-08,7.42012519375322e-09,-1.34333280440986e-08,-6.41032133610374e-08,1.85874319779167e-07,-3.35469661806119e-08,-8.83493275656248e-09,-1.57656329678271e-08,7.32652889677391e-09,-1.11068466097522e-08,-3.97362704701674e-10,7.8454905266837e-09,-1.01659909788567e-08,1.85541326785422e-09,2.6472404614749e-09,-1.01033753427735e-08,1.1811891035332e-08,3.00617915733085e-08,-6.96243037280374e-08,1.79084310003031e-08,5.19218841340554e-09,4.92168882480525e-09,-2.89316764483693e-09,4.54890162514672e-09,2.14756248112264e-09,-6.48835733350772e-09,4.75488893267254e-09,-3.60019964694971e-09,-7.12252592108947e-10,-1.02507038992884e-08,-5.66905540283703e-09,5.1254249067247e-09,1.95875816708449e-09,8.29092159846145e-10,-6.36101507819505e-09,5.07568511856282e-09,4.13753079780954e-11,-6.70399308674814e-09,3.03962378828974e-09,1.47065367086712e-09,8.07381207967437e-10,1.33092192582511e-09,-5.91737349129823e-09,8.90688045907251e-09,9.16819681495672e-09,2.64302942290151e-10,4.43637458329639e-09,-8.86343949365295e-10,-6.96987303404039e-10,4.7051262486221e-10,-8.60961885578558e-11,2.49703145457513e-09,-1.36960414409856e-10,1.85496062825373e-09,-3.03828459182332e-08,-1.19924365203051e-08,-2.26506906254828e-09,1.88986263660528e-09,-3.0410597475363e-09,-1.1190898198494e-08,9.90789063701365e-09,-2.1396549564303e-09,-6.43169568548061e-09,4.15266992932703e-09,3.196503081882e-09,-8.52759588150669e-10,-9.75587205016841e-10,4.27131642092453e-09,-3.04893478040178e-09,2.649982159077e-09,-4.11802885280858e-09,2.52139462335019e-10,3.47252739239221e-09,-5.89304982518834e-10,-5.36884585136499e-09,7.13557173727715e-09,-8.42467170558493e-09,-2.50604221630461e-11,7.42433275736581e-09,-3.49862272336156e-09,-3.86269059498798e-09,-6.96449727051675e-10,-1.81109400629401e-10,-1.49630160204712e-09,7.22262892438107e-09,-3.22411239783138e-09,-5.24902906820353e-11,4.72019703103088e-10,7.95551746179752e-09,-3.81156124179228e-09,-2.01571785439875e-09,3.49487034140358e-09,5.55149617889096e-09,-3.72779500176991e-09,5.52059253097746e-10,-2.04833171444358e-09,5.12863166104413e-09,-2.37863388922399e-09,-3.64337497696483e-09,8.70771804875786e-09,1.10580810677695e-10,-2.79753259288893e-09,2.39759811811703e-10,-5.32475927278881e-10,1.27432102502842e-09,7.14468797790837e-10,7.4805337511178e-10,3.9532897107725e-09,-4.25369488649034e-10,-3.80826918971169e-09,-2.48890202778396e-09,-6.10090678553742e-09,5.15414608274257e-10,7.9431949192562e-09,5.31253777155271e-09,-2.12931011068607e-09,-2.3352300700985e-09,6.05818777936097e-09,-9.1911106318042e-10,-8.49949562782362e-10
-1.53183417352853e-08,5.70534289736869e-09,-1.65529150499291e-08,-8.34860566779059e-09,-3.35469661806119e-08,1.42442713251993e-07,-5.18502666855271e-08,-3.96341943061263e-09,9.32802730660366e-10,-7.71746834981204e-09,4.05338420340466e-09,-4.13944159030812e-09,1.37538647412561e-09,4.38918182617909e-09,-6.4960082646641e-09,-3.6581888051323e-09,1.05944224121208e-08,2.88264669225176e-09,1.79189735499819e-08,-4.83039342649491e-08,1.57954144318548e-08,2.4096790326033e-10,1.2446277698563e-09,5.97125062042587e-10,-9.30798240109081e-10,-8.20285666977988e-10,2.06759091154671e-10,-4.05748034972967e-09,4.72727615973567e-09,6.33095303073092e-09,-2.018179940408e-09,1.97577349057987e-09,-4.91573779492512e-09,2.81135811690157e-09,1.50945693299458e-09,-1.79977450054291e-09,-9.6662029264772e-10,1.27937265642706e-09,-8.472022144711e-10,4.57312070790807e-09,2.92641537358425e-09,-6.19479815386085e-09,-3.07740074710148e-09,8.98163602396647e-09,-6.24718374679599e-09,5.05736259322357e-09,-3.35967019851218e-09,-1.30891666082258e-09,-7.48497148310213e-10,-2.84858841738364e-10,4.42481325686615e-09,-4.84295665954068e-10,-3.20041391143389e-09,2.58851832737657e-09,-1.03796621032128e-08,-2.98919087922055e-09,-5.60215175255155e-10,4.36964775238919e-09,-3.00133518904813e-09,2.66905200449645e-09,-4.11592728664624e-09,2.9362020693609e-10,3.46911610593655e-09,-5.77495693119007e-10,-5.35569098630553e-09,-9.51496130725601e-09,8.91757159544163e-10,-1.83819300085964e-09,3.84341111886774e-09,-3.77049328112117e-09,3.9594427860273e-09,-1.40594380949919e-10,-4.04906094216114e-09,-4.40880774416514e-09,1.21095447480333e-08,-7.34732745256566e-09,6.13537180250315e-09,-1.67901320863554e-09,2.62488204626352e-09,-1.65024620682761e-09,-1.28183312945192e-09,-1.60895980948778e-10,6.49978848441184e-09,-1.25577810121422e-09,-6.18008718972967e-09,2.57583192350465e-09,-2.48225747781142e-09,1.52904902717565e-09,-4.6480706827987e-09,4.90146715664059e-09,2.61706605193852e-09,-7.20196823037896e-09,-8.83059769853607e-09,7.02244869068066e-09,3.17862874470514e-09,2.97304655725687e-09,-5.69383572462494e-09,-1.82432562403908e-09,6.81976914038003e-09,-4.4675018510638e-09,-1.03342925221796e-09,-2.23440744659823e-09,5.11927870995996e-09,3.09408655563265e-10,-4.5880391609877e-09,-1.0853127744555e-08,8.23562654733692e-09,-1.37073334884376e-09,7.10673358086076e-10,5.42625693674231e-09,-1.438439356212e-09,-1.12594729209723e-09,-1.76780996245035e-09,-2.1831846082422e-09,-4.81407900882546e-09,5.05607160486290e-09,-1.11343156979071e-09,-4.33292007521406e-09,-5.25590861884466e-09,3.17043743152359e-09
-1.37649071189739e-08,-9.59754147706103e-09,-6.43675825428715e-10,-9.87031091991273e-09,-8.83493275656248e-09,-5.18502666855271e-08,1.9532439843774e-07,-5.57079548644997e-08,-1.39416989264172e-08,1.33110538128206e-09,-1.35279183600074e-08,-2.03091011655778e-09,-3.31973223535684e-09,-1.18075304188257e-08,2.42599011088823e-09,3.07366043358458e-09,-5.44027645259423e-09,2.40653794032315e-09,5.21148448882502e-09,1.58009461998417e-08,-6.92960739713361e-08,2.62403400474661e-08,1.87970577432516e-09,-3.47962566376696e-09,7.29110429967323e-09,6.01093169290241e-09,-2.30212131076556e-10,2.4294771709067e-09,2.37533885647727e-09,-4.10203261016346e-09,4.88278490354166e-09,8.04348263707088e-10,2.78640348190247e-09,-5.78930105285593e-09,-8.71232348219174e-10,1.48649244766917e-09,1.33876032513447e-09,5.28546352887093e-10,-6.919846391382e-09,2.11140971905711e-09,1.57103105410677e-09,-3.19810722262763e-09,1.93920668448226e-09,8.09157662085449e-11,5.0553092864981e-09,-1.49567686582228e-08,1.158652470158e-08,-5.80121778771944e-09,-8.89570775079316e-10,-2.22471836642904e-09,5.69810296751169e-09,-3.1873707162922e-09,6.01321720642438e-09,-1.13198274527813e-09,-9.9935875373513e-10,-7.36246495586147e-10,4.91626404379634e-09,-7.95995895763648e-09,9.97859372166849e-11,7.49638787186917e-09,-3.46567836159403e-09,-3.85278875486303e-09,-6.70981378248309e-10,-1.51587448823895e-10,-1.47871421014382e-09,2.28657061175599e-09,-8.93580114462404e-09,6.35959450329732e-09,-1.63116595620552e-09,2.65741202302462e-09,-1.63150231831537e-09,-1.30009414760786e-09,-1.43459830172411e-10,6.51077892095055e-09,-1.25281033521712e-09,1.78363017877052e-09,-1.80184010883076e-09,1.33883871783378e-08,-1.77060494890355e-08,6.1033477709766e-09,-7.00097593307031e-09,6.26283978945944e-12,-3.21315255842313e-09,-3.34293756474823e-09,-5.23744088532535e-10,-9.16213339650869e-09,1.5925124754189e-08,-2.02730404724738e-09,4.42047208618764e-09,-2.66021034740126e-09,-3.82119888560473e-09,6.34581783616749e-09,8.95281036361355e-09,-6.65679422791199e-09,6.57827406162538e-10,-2.09119090118503e-09,2.02024329848234e-09,-2.26615232001659e-09,-7.54606597577399e-09,-4.30409181179587e-09,5.18333817014372e-09,4.55783206262841e-10,-1.77755559243599e-10,1.84498042878502e-10,6.50385426192038e-09,-1.30454089337602e-09,9.67050092593203e-10,2.44564333769116e-09,-3.57250486142569e-09,3.15812594548827e-10,-4.27213936124844e-09,2.99208050133411e-09,7.03985679264773e-09,-1.39183069526115e-09,1.58242251354822e-09,5.29697488319553e-10,-3.59821186069258e-09,-9.61387524645038e-10,2.27715826626983e-09,-8.83892802606341e-09
-2.4638290254518e-09,1.14880868443907e-08,4.1906918184219e-09,4.52534959934092e-09,-1.57656329678271e-08,-3.96341943061263e-09,-5.57079548644997e-08,1.61972471786733e-07,-5.35831997373232e-08,-8.41663480929984e-09,-9.49591628315078e-09,-3.0098211631736e-09,2.00351278693367e-09,4.99823541028958e-09,3.6514305435486e-09,-8.23171901514225e-09,2.29763289463957e-09,-1.77547814904251e-09,4.91649363037126e-09,2.35856497183335e-10,2.62337105822005e-08,-5.71216895557345e-08,1.59655192362107e-08,3.63921375348232e-09,2.09337923818746e-09,-1.51442430642074e-10,-4.12127999864063e-09,1.1377403753604e-09,-2.82000993956754e-09,-3.73338986915804e-09,-3.51627410204903e-10,-6.35319405593579e-09,1.51103245255561e-09,-8.62053194883608e-10,-2.66469693968841e-09,1.03572724903208e-09,2.94675928926587e-09,-7.52395938631291e-11,6.07886328213668e-09,-4.46243036337614e-09,-1.13189355247422e-09,3.01428994653339e-09,-5.88322961618487e-09,4.36265849301953e-09,-3.36964768663732e-09,1.15775282687347e-08,-1.01838083796339e-08,4.53844645561382e-09,-2.16982334423375e-10,-2.26940905252706e-09,-3.55803002550595e-09,5.32246812353265e-09,-2.83545825006575e-09,3.00630556392351e-10,2.32574407569014e-09,4.33381186858237e-09,-7.94050742285419e-09,5.04827767057473e-09,-2.4709162186759e-09,5.08606559670105e-11,5.82056738295004e-10,7.99535553046223e-09,-3.80410739788232e-09,-2.02197421698987e-09,3.51777761785266e-09,-1.40276600607981e-09,6.35161581715279e-09,-7.51662978026291e-09,3.02361559700623e-09,-2.42314725763856e-09,1.59537021067347e-09,-4.63163658415696e-09,4.90662096137099e-09,2.61107558125432e-09,-7.19052801915998e-09,-1.10566848519777e-09,-1.88210532908177e-09,-8.74478120612181e-09,1.59721723190961e-08,-1.96906788778567e-09,4.44193292352546e-09,-2.66058925145343e-09,-3.83035186908671e-09,6.35594489117201e-09,-1.1096702410997e-08,2.30703063918485e-09,-6.79736043149418e-09,6.44108708187414e-09,-1.39226534979307e-08,1.27094639825357e-08,-7.82097476941303e-09,5.53562820777314e-09,-1.00618881870727e-10,3.75198979348247e-09,1.90579788935726e-10,4.66187624519908e-09,-3.33849711890101e-09,2.87999280406696e-09,-8.39273928558003e-10,-9.20397354085108e-09,-5.64205651566231e-09,6.5323482514788e-09,-5.10859539778765e-09,3.05672933054726e-09,-1.75080920132796e-09,7.64340614842600e-09,-2.65245740717147e-09,-3.50443856359297e-09,4.89833217283786e-09,-2.30483345327541e-09,-3.63845450893111e-09,1.03318405294982e-09,-4.30770584421794e-09,-1.41876463582627e-09,-3.6880702645e-09,1.61256917942035e-09,3.17627232492436e-09,-6.62554994975013e-09,7.6592683656714e-09,-8.41627719675773e-09
-1.39473723250172e-08,-8.65799722353134e-09,5.24030139551395e-09,-1.06952209443935e-08,7.32652889677391e-09,9.32802730660366e-10,-1.39416989264172e-08,-5.35831997373232e-08,1.58276751634521e-07,-5.75449205492184e-08,1.37563929749843e-09,4.27628959664149e-09,-7.01081176519152e-09,-7.54209586377917e-09,2.94521039759416e-09,2.89440742392095e-10,1.46871105280245e-10,3.73878189183228e-09,-2.891182584506e-09,1.24428539056712e-09,1.8780375374837e-09,1.59666503834929e-08,-4.48597616062888e-08,1.35911201907414e-08,3.70252832597368e-09,-5.236280299843e-09,6.35970197265982e-09,1.04685830343331e-10,1.18717118252112e-09,-6.30249175690521e-09,1.28990340849964e-09,5.04890603689866e-09,-1.81850484570889e-09,1.47445620908907e-09,1.02959751076951e-09,-4.99750234762513e-09,4.56048519447577e-09,1.80045014835007e-11,2.19533484547588e-10,-1.23861429978348e-09,2.37297911419728e-09,-2.58181091429104e-09,2.73363533134847e-09,-8.37291911845774e-10,-1.25182227444298e-09,-5.74563451454246e-09,4.5583828999173e-09,2.65184802545961e-09,1.16411697135396e-09,-2.65928197996434e-09,1.13763956041222e-10,-1.53247800064226e-09,4.48006646794775e-10,-1.85532620002911e-09,-2.77286895442645e-09,-3.07522148221821e-09,7.1072272712328e-11,-2.48492611953754e-09,3.54137515588242e-09,-3.22050466183684e-09,6.60112040890863e-10,-2.037509125397e-09,5.1710350962719e-09,-2.36377848385464e-09,-3.65148573002269e-09,4.14074104713788e-09,-1.68163713294106e-09,3.00956051989262e-09,-1.00562548105299e-08,7.32720774789254e-09,3.24382983288242e-09,2.97352561842044e-09,-5.66762756303333e-09,-1.81705083298324e-09,6.81292291884015e-09,1.37700391452397e-08,-8.7978866844105e-09,7.75868119861275e-09,-6.37061960645407e-09,7.16202360478859e-10,-2.08631212950259e-09,2.0413127953101e-09,-2.26179146143872e-09,-7.55338922566734e-09,2.76340222737784e-09,-5.8509526469754e-10,3.83122973195525e-09,1.9455095471977e-10,4.65804857465101e-09,-3.33169983591316e-09,2.8836744091386e-09,-8.44142056131412e-10,-1.60780279987049e-08,7.11765347138424e-10,5.89675032355646e-09,-9.81383737559054e-09,-3.09822104432799e-09,2.85081632986848e-11,7.71046215509113e-09,4.30063987731897e-09,-8.17346252789789e-09,3.02893253404937e-09,2.51589675640427e-09,4.60880079553439e-09,-4.76137161437738e-09,3.76199991937432e-09,-1.82739991595893e-09,-1.79090551254704e-09,1.37065128539976e-09,-4.42941891790722e-10,6.23151881288086e-09,9.4498835817009e-10,8.2133992327693e-10,2.56653857295078e-09,7.24687733614451e-09,-6.52311385686989e-09,-1.66960624351136e-09,5.83390619018829e-09,-2.6388340336254e-09,8.43514908574939e-09
-6.06905329576627e-09,6.8499546160594e-09,-3.19742006015756e-09,2.15707302706048e-09,-1.11068466097522e-08,-7.71746834981204e-09,1.33110538128206e-09,-8.41663480929984e-09,-5.75449205492184e-08,1.49123144222175e-07,-3.38130247168289e-08,-2.46969019755727e-08,1.62265862889597e-09,-5.57829914994754e-09,-7.4967927842033e-09,3.96227561591931e-10,1.87850404745179e-09,1.1021500239773e-09,4.52190335864177e-09,5.7642297468773e-10,-3.50335055956563e-09,3.63632567276082e-09,1.35863453932584e-08,-4.08709398009743e-08,1.01685791653708e-08,7.37075113780487e-09,2.03834688446697e-10,-2.6866169490328e-10,1.17408366658448e-09,-5.08039746681199e-09,6.23945433134335e-09,-2.09150361533604e-11,-1.01137975988687e-09,1.31249522395752e-09,2.93195350940403e-09,4.56235984483828e-09,-1.26672161016715e-08,-2.68059649280138e-09,9.27361629165725e-09,-5.96813103197048e-09,-4.19259574195517e-10,7.72493235490946e-09,-6.26548443513824e-09,-8.8362047042685e-10,-7.84956013486755e-10,-9.23355329472385e-10,-2.21407030441398e-10,1.11658648823559e-09,-6.17067616899209e-09,4.17612358494683e-09,-2.10122395572868e-09,1.70682474474413e-10,3.44851192967465e-09,-9.19185534328954e-10,-1.03643937650839e-08,2.50715856360222e-09,7.45954482068558e-09,2.54709742360286e-11,-3.20956139638473e-09,6.87199275265897e-09,5.50258274689236e-10,-2.63395480565926e-09,2.51710748445994e-10,-4.5049508560219e-10,1.32810246958013e-09,-2.97883942713189e-09,2.47547906364349e-09,-2.47541386289904e-09,7.31707132989169e-09,-5.58828759563532e-09,-7.67729585908681e-10,-2.15228691563823e-09,5.12792652380052e-09,3.54256680771734e-10,-4.56084074378476e-09,-1.67731397184704e-08,1.57796942990901e-08,-6.40497463406881e-09,-5.40752204282762e-09,5.42698529903638e-09,5.47397793889029e-10,-1.81234365951084e-10,2.20316963612862e-10,6.52808396542881e-09,-5.88902199064315e-09,3.53879675723571e-09,-9.58804279269233e-09,-5.60547724304001e-09,6.5464094711085e-09,-5.10943574374167e-09,3.07455583258337e-09,-1.75021850150122e-09,1.61407442082049e-09,3.82292909276212e-09,-8.15341054924056e-09,3.04846914077084e-09,2.50021793955289e-09,4.61471496177599e-09,-4.75015142793109e-09,-8.85034013290696e-09,1.56502664713831e-08,-1.02969361919923e-09,-3.3115921264687e-09,-8.43610537919472e-09,8.43726774315341e-09,-8.95492641423712e-09,-2.03723774721922e-09,7.43650075109322e-09,-3.50475720704592e-09,-4.41256037877006e-09,-1.27100795163459e-09,3.17297827592199e-10,3.6653059165194e-09,-1.00150376146409e-09,-5.74899161391882e-09,2.97700615877317e-09,-1.65608583699206e-09,-6.09495415365226e-09,2.01065922630153e-09,-2.28376832991069e-09
